Gender,SeniorCitizen,Partner,Dependents,Phone Service,Multiple Lines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ChurnLabel,Age,NumDependents,TenureMonths,Offer,SatisfactionScore,CLTV,HasInternet
0,0,1,1,1,0,0,1,0,0,1,0,One year,1,Credit card (automatic),0,63,3,21,,4,2845,1
1,0,1,0,1,1,1,1,1,0,1,1,One year,1,Electronic check,0,53,0,71,Offer A,3,4564,1
0,0,0,0,1,0,0,0,1,0,0,0,Month-to-month,1,Electronic check,0,56,0,7,,3,4216,1
0,0,0,0,1,0,1,1,1,1,0,1,Two year,1,Credit card (automatic),0,23,0,72,Offer A,4,5127,1
0,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Electronic check,0,53,0,1,,4,2475,1
0,0,1,1,1,1,0,1,1,1,0,1,Two year,1,Bank transfer (automatic),0,61,2,72,Offer A,4,4616,1
0,0,1,1,1,1,0,1,1,1,1,1,One year,1,Electronic check,0,48,3,64,Offer B,5,5129,1
0,0,0,0,1,1,1,1,1,1,1,1,Two year,1,Electronic check,0,56,0,72,Offer A,4,4589,1
0,0,0,0,1,1,0,0,1,0,1,1,Month-to-month,0,Bank transfer (automatic),0,33,0,29,,4,4847,1
0,0,0,0,1,0,0,0,0,0,0,0,Two year,1,Mailed check,0,23,0,13,,5,4883,0
0,0,0,0,1,1,1,1,0,0,1,1,Month-to-month,0,Electronic check,0,23,0,31,,4,5320,1
0,0,1,1,1,1,0,1,0,1,1,1,Month-to-month,0,Credit card (automatic),0,43,3,14,Offer D,3,5772,1
0,0,0,0,1,1,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),0,47,0,72,Offer A,3,5378,1
1,0,1,1,1,0,0,0,0,0,0,0,One year,0,Electronic check,0,47,1,25,,5,4134,0
1,0,0,0,1,0,1,0,1,1,1,0,Month-to-month,1,Electronic check,0,22,0,18,Offer D,3,5993,1
1,0,1,0,1,0,0,1,1,1,1,1,Two year,1,Credit card (automatic),0,21,0,71,Offer A,5,5872,1
1,1,1,1,1,1,0,0,0,0,0,0,One year,1,Electronic check,0,73,2,28,,3,5195,1
0,0,0,1,1,1,1,0,0,0,0,0,Month-to-month,0,Credit card (automatic),0,56,1,2,,4,5346,1
1,0,1,1,1,1,0,1,1,1,0,0,Month-to-month,1,Mailed check,0,48,3,17,Offer D,3,2814,1
1,0,0,0,1,1,1,1,0,0,0,0,Month-to-month,1,Electronic check,0,32,0,56,Offer B,5,4449,1
0,0,1,0,0,0,1,1,1,0,0,1,One year,0,Electronic check,0,31,0,60,Offer B,3,5493,0
0,0,0,0,1,1,0,0,0,0,0,0,Two year,0,Credit card (automatic),0,60,0,33,,4,3378,0
0,0,0,0,1,0,1,1,0,1,0,0,Month-to-month,1,Mailed check,0,49,0,1,,3,5960,1
1,0,1,0,1,1,1,0,0,1,0,0,Two year,1,Credit card (automatic),0,52,0,63,Offer B,4,4604,1
0,0,0,0,1,0,0,1,1,0,0,1,Two year,1,Mailed check,0,63,0,55,Offer B,3,4634,1
0,0,1,0,1,1,1,1,0,1,1,0,One year,1,Bank transfer (automatic),0,35,0,65,Offer B,4,4915,1
1,0,0,0,1,1,0,0,0,0,0,0,Two year,0,Mailed check,0,28,0,63,Offer B,4,4530,0
0,1,1,0,1,1,1,1,1,1,1,1,Two year,1,Credit card (automatic),0,74,0,70,Offer A,3,4588,1
0,0,1,1,0,0,1,0,1,1,0,0,Two year,0,Credit card (automatic),0,19,3,36,,4,2564,0
1,0,0,0,1,0,0,1,1,1,0,1,Month-to-month,1,Bank transfer (automatic),0,37,0,22,Offer D,5,4242,1
0,1,0,0,1,0,1,1,0,1,0,0,Month-to-month,0,Credit card (automatic),0,79,0,5,,4,3662,1
0,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),0,50,0,1,,5,3129,0
1,0,0,0,1,0,0,1,1,1,1,1,Two year,1,Credit card (automatic),0,55,0,56,Offer B,5,4399,1
0,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,0,40,0,2,Offer E,4,2237,0
1,0,0,0,1,1,1,0,1,0,0,0,Month-to-month,1,Electronic check,0,48,0,35,,3,2187,1
0,0,1,0,1,1,0,0,0,0,0,0,Two year,0,Credit card (automatic),0,44,0,64,Offer B,5,5538,0
0,0,0,0,1,1,1,0,1,0,0,0,Month-to-month,1,Credit card (automatic),0,44,0,15,Offer D,3,3314,1
1,0,0,0,1,0,0,0,0,0,0,1,Month-to-month,0,Mailed check,0,23,0,1,Offer E,5,2207,1
0,0,1,1,1,0,1,0,0,1,1,1,Two year,0,Credit card (automatic),0,35,3,70,Offer A,3,6477,1
0,0,0,0,1,0,0,0,0,1,0,1,One year,0,Electronic check,0,62,0,39,,4,5843,1
0,0,0,0,1,1,1,0,0,0,0,1,Month-to-month,1,Electronic check,0,32,0,29,,3,5590,1
0,0,1,1,1,0,0,0,0,0,0,0,Two year,0,Mailed check,0,38,3,14,Offer D,5,5751,0
0,0,0,0,1,1,1,0,1,1,1,1,Two year,0,Credit card (automatic),0,57,0,61,Offer B,4,4471,1
1,0,0,1,1,0,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),0,28,1,13,Offer D,3,4929,1
0,0,0,0,0,0,1,1,1,1,0,0,Two year,1,Mailed check,0,64,0,66,Offer A,3,6435,0
0,0,1,0,1,1,1,1,1,0,1,1,One year,1,Credit card (automatic),0,52,0,59,Offer B,4,5186,1
1,0,1,1,1,1,1,1,0,0,1,0,One year,1,Credit card (automatic),0,19,3,62,Offer B,4,4262,1
1,1,1,0,1,0,1,1,0,1,0,1,One year,1,Electronic check,0,73,0,33,,4,4414,1
1,0,0,1,1,0,0,1,1,1,1,1,Two year,1,Credit card (automatic),0,48,2,66,Offer A,4,4285,1
0,0,0,0,1,1,1,1,1,1,1,1,Two year,0,Credit card (automatic),0,41,0,72,Offer A,3,5905,1
0,0,1,1,1,1,1,0,0,1,1,0,One year,1,Mailed check,0,21,1,51,Offer B,3,6492,1
1,0,0,0,1,1,0,1,0,1,1,1,Month-to-month,0,Electronic check,0,25,0,63,Offer B,4,4551,1
1,0,0,0,1,0,0,0,0,0,0,0,One year,0,Bank transfer (automatic),0,31,0,27,,5,3428,0
0,1,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,65,0,4,,5,3460,0
1,0,1,1,1,0,0,0,0,0,0,0,Two year,0,Mailed check,0,59,1,42,Offer B,5,5320,0
0,0,0,0,1,0,0,0,0,0,0,0,One year,0,Mailed check,0,28,0,29,,4,4840,0
1,0,0,0,1,0,0,0,0,0,0,0,One year,0,Mailed check,0,62,0,30,,4,3302,0
1,0,1,1,1,0,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),0,35,3,71,Offer A,3,5394,1
1,0,1,0,0,0,1,0,1,1,0,0,Two year,0,Credit card (automatic),0,63,0,46,Offer B,3,2519,0
1,0,0,0,1,1,0,1,0,1,1,1,One year,1,Bank transfer (automatic),0,48,0,69,Offer A,3,6247,1
0,0,1,0,1,1,1,1,1,0,1,0,Two year,0,Bank transfer (automatic),0,48,0,72,Offer A,3,6380,1
1,0,0,0,1,0,0,0,1,1,0,1,Month-to-month,0,Electronic check,0,26,0,28,,3,2448,1
0,1,1,0,1,1,1,1,1,1,1,1,Two year,1,Credit card (automatic),0,79,0,72,Offer A,3,5098,1
0,0,0,0,1,0,1,0,0,0,0,1,One year,1,Electronic check,0,32,0,7,,3,4770,1
0,0,0,0,1,0,1,0,0,0,0,0,Month-to-month,1,Electronic check,0,64,0,22,Offer D,3,4667,1
1,0,0,0,1,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),0,57,0,72,,4,4722,0
1,0,1,1,1,0,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),0,58,3,8,Offer E,4,4535,0
1,0,1,0,1,1,1,1,1,1,0,1,One year,1,Credit card (automatic),0,64,0,52,Offer B,4,4628,1
0,0,0,0,0,0,1,0,1,1,0,0,Two year,0,Mailed check,0,21,0,68,,3,5278,0
0,0,1,0,1,1,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),0,46,0,71,,4,4278,1
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,27,0,2,Offer E,3,3300,0
0,1,0,0,1,1,0,1,0,1,1,0,Month-to-month,1,Electronic check,0,79,0,34,,4,5425,1
0,0,0,0,0,0,0,0,0,0,0,0,Month-to-month,0,Electronic check,0,54,0,35,,4,5097,0
0,0,1,1,1,0,0,0,0,0,0,0,One year,0,Credit card (automatic),0,21,1,61,,4,4376,0
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Electronic check,0,62,0,1,Offer E,5,2785,1
0,0,1,1,1,0,0,0,1,0,0,1,One year,0,Credit card (automatic),0,29,5,53,,4,4854,1
0,0,1,0,1,1,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),0,37,0,72,,5,5613,0
1,1,1,0,0,0,0,1,1,0,1,1,Month-to-month,1,Electronic check,0,65,0,41,Offer B,3,3920,0
0,0,1,0,1,0,0,0,0,0,0,0,One year,0,Credit card (automatic),0,44,0,24,,5,3071,0
1,0,0,0,0,0,1,0,0,0,0,0,Month-to-month,0,Mailed check,0,47,0,8,Offer E,4,5369,0
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,0,28,0,1,Offer E,3,2184,0
0,0,0,0,1,1,0,0,1,1,0,1,Two year,1,Bank transfer (automatic),0,26,0,54,,3,4825,1
1,0,0,0,1,1,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),0,23,0,41,,4,3461,0
0,0,1,0,1,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,33,0,19,Offer D,5,5842,1
0,0,1,1,1,1,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),0,35,1,72,,4,6342,1
1,0,0,0,0,0,1,1,1,1,0,0,Two year,1,Bank transfer (automatic),0,21,0,62,,4,5254,0
0,1,1,1,1,0,1,0,0,1,1,1,Two year,1,Credit card (automatic),0,78,1,56,Offer B,4,6357,1
1,0,1,1,1,0,0,0,0,0,0,0,Two year,0,Mailed check,0,39,1,32,,4,4735,0
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),0,31,0,21,Offer D,4,5654,0
1,0,1,1,1,0,0,0,0,0,0,0,One year,0,Bank transfer (automatic),0,28,2,62,,4,4803,0
0,0,0,0,0,0,0,0,0,0,0,0,Month-to-month,0,Electronic check,0,34,0,2,Offer E,4,5786,0
1,0,0,1,1,0,0,0,0,0,0,0,Two year,0,Mailed check,0,42,2,27,,4,2924,0
0,0,0,0,0,0,1,1,1,0,1,1,One year,0,Electronic check,0,31,0,25,,3,3695,0
1,0,0,0,1,1,0,1,0,1,1,1,One year,1,Bank transfer (automatic),0,45,0,49,,5,5154,1
0,0,0,0,1,1,1,1,1,0,1,1,Month-to-month,0,Credit card (automatic),0,46,0,63,,3,5331,1
0,0,0,1,1,0,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),0,51,3,4,Offer E,3,4929,0
0,0,1,0,1,0,0,0,0,0,1,0,Month-to-month,1,Mailed check,0,27,0,1,,3,2849,1
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,46,0,11,Offer D,4,4032,0
1,1,0,0,1,1,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),0,75,0,52,Offer B,3,4368,1
0,1,1,0,1,1,0,1,0,0,0,1,Month-to-month,0,Electronic check,0,70,0,60,Offer B,3,4340,1
1,0,0,0,1,1,0,0,1,1,1,1,One year,1,Credit card (automatic),0,47,0,64,,4,6443,1
0,0,1,1,1,0,1,0,1,0,1,1,Two year,0,Bank transfer (automatic),0,30,1,43,,3,3976,1
0,0,1,0,1,1,0,0,0,1,1,1,One year,0,Bank transfer (automatic),0,35,0,61,,3,5177,1
1,0,0,0,1,1,1,1,1,1,0,0,Two year,0,Bank transfer (automatic),0,64,0,66,,4,5454,1
1,0,1,0,1,0,1,1,1,1,1,1,Two year,1,Electronic check,0,51,0,67,,3,6103,1
0,0,1,0,1,0,0,0,1,1,1,1,Two year,1,Credit card (automatic),0,54,0,42,,4,4545,1
0,0,1,1,1,0,0,0,0,0,0,0,Two year,0,Mailed check,0,60,3,31,Offer C,3,5225,0
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,0,63,0,7,,5,5873,0
1,0,1,1,1,1,0,0,1,0,1,1,One year,0,Bank transfer (automatic),0,23,1,34,Offer C,5,3997,1
1,0,0,0,1,0,0,0,0,0,0,0,One year,1,Mailed check,0,33,0,3,,4,2787,0
0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,0,21,1,19,Offer D,5,2958,0
1,0,0,0,0,0,1,0,1,1,0,0,Month-to-month,0,Mailed check,0,32,0,3,,3,5534,0
1,0,1,0,1,0,0,0,0,0,0,0,Month-to-month,0,Electronic check,0,59,0,46,,5,5092,0
0,0,1,1,1,1,1,0,1,0,0,0,One year,0,Bank transfer (automatic),0,47,1,69,,3,5629,1
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,31,0,5,,3,5064,0
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),0,20,0,1,,3,3625,0
1,0,0,0,1,0,0,0,0,0,0,0,One year,1,Credit card (automatic),0,28,0,26,Offer C,3,2194,0
1,0,0,0,1,0,0,0,1,1,1,1,Two year,0,Bank transfer (automatic),0,21,0,25,Offer C,4,3847,1
1,0,1,1,1,0,1,1,0,0,0,0,Month-to-month,0,Electronic check,0,47,2,64,,3,5168,1
1,0,1,1,1,1,1,1,1,1,0,0,Month-to-month,0,Electronic check,0,31,1,30,Offer C,3,4104,1
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Electronic check,0,53,0,13,Offer D,5,4599,1
0,0,1,0,1,1,1,1,1,1,1,1,One year,1,Electronic check,0,37,0,64,,4,5189,1
0,0,0,1,1,1,0,0,1,1,0,0,Month-to-month,1,Bank transfer (automatic),0,28,2,46,,3,5756,1
0,0,0,0,1,0,0,0,0,0,0,0,One year,0,Mailed check,0,57,0,12,Offer D,4,3423,0
0,0,1,1,1,0,1,0,1,0,0,1,Month-to-month,1,Mailed check,0,40,3,13,,3,5916,1
0,0,1,1,1,1,1,1,0,1,1,0,Two year,0,Credit card (automatic),0,49,2,67,,3,4188,1
1,0,1,0,0,0,0,0,1,0,0,0,Month-to-month,0,Electronic check,0,25,0,24,Offer C,3,4636,0
1,0,0,0,1,0,0,0,0,1,0,0,Month-to-month,0,Mailed check,0,37,0,6,Offer E,5,3929,1
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Electronic check,0,27,0,10,,3,2706,0
0,0,0,0,1,0,0,1,0,0,0,0,One year,1,Mailed check,0,39,0,13,,5,4172,1
1,1,0,0,0,0,0,1,0,1,0,1,Month-to-month,1,Electronic check,0,75,0,7,,4,3410,0
1,0,1,1,1,1,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),0,26,2,38,Offer C,4,5292,1
0,0,1,0,1,1,1,1,0,0,0,1,Month-to-month,1,Electronic check,0,33,0,43,,3,4392,1
0,0,0,0,1,1,0,1,1,1,1,1,Two year,0,Electronic check,0,20,0,25,Offer C,4,4398,1
1,0,0,1,1,0,1,1,0,0,0,0,One year,0,Mailed check,0,19,2,27,Offer C,4,5978,1
1,0,1,1,1,1,0,0,0,0,0,0,Two year,0,Mailed check,0,61,2,72,,3,5475,0
1,0,0,1,1,1,1,1,0,0,0,0,One year,1,Credit card (automatic),0,19,1,71,,4,4777,1
0,0,0,0,1,1,0,0,1,0,1,0,Month-to-month,1,Credit card (automatic),0,63,0,24,Offer C,3,5557,1
1,0,0,0,1,0,1,0,1,0,1,1,Two year,1,Bank transfer (automatic),0,30,0,57,,4,5548,1
0,0,0,0,1,0,0,1,0,0,0,0,Month-to-month,0,Electronic check,0,34,0,15,,5,5584,1
1,0,0,0,1,1,1,0,0,0,0,0,Month-to-month,1,Electronic check,0,27,0,4,Offer E,3,2333,1
0,0,0,0,1,0,1,1,0,0,0,0,Month-to-month,0,Electronic check,0,51,0,28,Offer C,3,4468,1
0,0,1,0,1,1,1,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),0,37,0,55,Offer B,3,5875,1
1,0,0,1,1,0,0,0,0,0,0,0,One year,0,Bank transfer (automatic),0,53,2,55,Offer B,5,4391,0
0,0,1,1,1,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,58,3,20,,4,2522,0
0,0,1,1,1,1,0,1,0,1,1,1,One year,1,Credit card (automatic),0,47,2,62,Offer B,4,6361,1
0,0,0,0,1,0,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),0,44,0,43,Offer B,3,3678,0
0,0,1,0,1,0,1,1,0,1,0,0,Two year,0,Bank transfer (automatic),0,49,0,60,Offer B,3,4029,1
1,0,1,0,1,1,1,1,1,0,1,1,Two year,1,Electronic check,0,38,0,58,Offer B,3,5666,1
1,0,0,1,1,0,0,0,0,0,0,0,One year,0,Mailed check,0,47,2,7,,3,5084,0
1,0,1,1,1,0,1,0,0,0,1,1,Month-to-month,0,Electronic check,0,40,1,2,Offer E,3,5745,1
1,1,0,0,0,0,0,1,1,0,0,0,Month-to-month,0,Electronic check,0,75,0,37,Offer C,5,2494,0
0,1,1,1,1,1,0,0,1,1,1,1,One year,1,Bank transfer (automatic),0,76,3,65,Offer B,3,5669,1
0,0,1,1,1,0,0,0,0,0,0,0,Two year,0,Mailed check,0,40,3,39,Offer C,3,3944,0
1,0,0,0,1,1,0,0,0,0,0,0,Two year,0,Mailed check,0,20,0,68,,3,6042,0
0,0,1,1,0,0,1,1,0,1,1,0,Two year,0,Bank transfer (automatic),0,32,2,62,Offer B,3,5453,0
0,0,1,0,1,1,1,1,1,0,1,1,Two year,1,Electronic check,0,34,0,72,,3,6452,1
0,0,1,0,1,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),0,40,0,41,Offer B,3,5062,0
0,0,0,0,1,0,1,1,0,0,0,0,Month-to-month,0,Electronic check,0,64,0,4,Offer E,3,4042,1
1,0,0,0,1,1,0,0,0,0,0,0,One year,0,Bank transfer (automatic),0,34,0,53,Offer B,3,4865,0
1,0,1,0,1,0,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),0,39,0,39,Offer C,5,2165,0
1,0,1,0,1,0,0,0,0,0,0,0,Two year,0,Mailed check,0,57,0,63,Offer B,3,4538,0
1,0,0,0,1,1,0,0,0,0,0,0,Month-to-month,1,Electronic check,0,48,0,15,,3,2723,0
0,0,1,0,1,0,0,0,0,0,0,0,One year,0,Electronic check,0,34,0,13,,3,4369,1
1,0,0,0,1,0,0,1,0,0,0,0,Month-to-month,1,Mailed check,0,45,0,1,Offer E,3,4014,1
1,0,0,0,1,0,0,0,0,0,0,0,Two year,0,Mailed check,0,37,0,1,Offer E,3,5925,0
1,0,0,0,1,0,1,1,1,0,0,0,Two year,0,Electronic check,0,24,0,60,Offer B,3,6209,1
1,0,1,0,1,1,0,1,0,1,1,0,One year,0,Credit card (automatic),0,33,0,40,Offer B,5,5507,1
0,0,0,0,1,0,1,1,1,0,0,0,Two year,1,Bank transfer (automatic),0,25,0,66,,3,5133,1
1,0,1,1,1,0,0,0,0,0,0,0,One year,0,Mailed check,0,57,2,42,Offer B,4,4439,0
0,1,0,0,1,1,1,1,0,1,0,0,One year,1,Credit card (automatic),0,72,0,66,Offer A,3,4657,1
1,0,0,0,1,1,0,1,0,0,1,1,Month-to-month,0,Electronic check,0,56,0,49,Offer B,3,6148,1
0,0,0,0,1,0,0,0,0,0,0,0,Two year,0,Mailed check,0,23,0,41,Offer B,4,5913,0
0,0,1,1,1,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),0,34,1,41,Offer B,3,4180,0
0,0,1,1,1,0,1,1,0,1,0,0,Month-to-month,0,Mailed check,0,19,2,23,,3,2177,1
1,0,0,0,0,0,0,0,0,0,0,0,Month-to-month,0,Electronic check,0,28,0,3,Offer E,5,2013,0
0,0,0,0,0,0,1,0,1,1,0,1,Month-to-month,0,Mailed check,0,19,0,4,Offer E,3,2682,0
0,0,1,1,1,0,0,0,0,0,0,0,Two year,0,Mailed check,0,27,1,52,Offer B,4,5432,0
0,0,0,0,1,0,0,1,1,1,0,1,Month-to-month,1,Electronic check,0,54,0,11,,3,2405,1
0,0,1,0,1,0,1,0,0,0,0,1,Month-to-month,1,Mailed check,0,59,0,2,Offer E,3,5766,1
0,0,1,0,1,1,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),0,50,0,26,,3,5168,1
1,0,1,1,1,0,1,0,1,0,0,0,One year,1,Credit card (automatic),0,33,3,24,,4,3607,1
0,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,26,0,12,,3,4177,0
1,1,1,0,1,1,0,0,0,1,1,1,Month-to-month,1,Electronic check,0,69,0,60,Offer B,3,4763,1
0,0,1,1,1,1,1,1,1,1,1,1,Two year,1,Mailed check,0,44,1,64,,4,5240,1
1,0,1,0,1,0,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),0,42,0,66,,3,5137,1
0,0,0,0,1,1,0,0,1,0,0,0,One year,1,Bank transfer (automatic),0,24,0,60,,3,5687,1
1,0,1,1,1,1,1,0,1,0,1,0,One year,1,Bank transfer (automatic),0,36,3,17,,3,2704,1
1,0,1,1,1,0,0,0,0,0,0,0,Two year,0,Mailed check,0,63,2,42,,4,3433,0
1,0,0,0,1,1,0,0,0,0,0,0,Month-to-month,1,Electronic check,0,42,0,1,Offer E,3,3043,1
0,0,1,1,1,0,0,1,0,1,0,1,Two year,0,Bank transfer (automatic),0,32,3,47,,3,5144,1
0,0,1,0,1,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,0,27,0,10,,3,4907,0
1,1,1,0,1,1,1,1,1,1,1,1,Two year,1,Credit card (automatic),0,69,0,70,,3,4097,1
1,1,0,0,1,1,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),0,76,0,67,,4,5269,1
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,45,0,1,,4,4864,1
1,0,0,0,1,0,0,1,0,1,1,0,Month-to-month,1,Bank transfer (automatic),0,53,0,4,,5,2624,1
0,0,1,1,1,1,1,1,1,0,1,1,Two year,0,Bank transfer (automatic),0,61,2,66,,3,5865,1
0,0,0,0,1,0,0,1,0,0,0,1,Month-to-month,1,Electronic check,0,31,0,12,,5,4807,1
0,0,0,0,1,0,0,0,0,0,0,0,One year,0,Credit card (automatic),0,25,0,24,,4,4690,0
1,0,0,0,1,0,0,1,0,0,1,0,Month-to-month,1,Electronic check,0,48,0,26,,3,3178,1
1,0,1,0,1,1,0,0,1,1,1,1,Two year,0,Electronic check,0,31,0,57,,3,4687,1
0,0,1,1,1,1,0,0,0,0,0,0,Two year,0,Electronic check,0,47,3,42,,5,4650,0
0,0,1,0,1,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),0,25,0,64,,3,5113,0
1,0,0,0,1,0,0,0,0,0,0,0,One year,1,Credit card (automatic),0,62,0,19,,4,4431,0
1,0,1,0,1,0,0,0,1,0,1,0,Month-to-month,1,Bank transfer (automatic),0,56,0,22,,4,5233,1
1,0,0,0,1,0,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),0,23,0,12,,5,2968,1
0,0,1,0,1,0,1,0,0,1,0,1,One year,1,Electronic check,0,55,0,31,,4,5191,1
0,0,0,0,1,0,0,0,0,0,1,1,Month-to-month,1,Electronic check,0,42,0,11,Offer D,5,2775,1
1,0,1,1,1,1,0,0,0,0,0,0,Two year,0,Mailed check,0,36,1,68,,4,5434,0
0,1,1,1,1,1,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),0,78,1,72,,3,4606,1
1,1,0,0,1,1,1,1,1,1,1,1,Two year,1,Credit card (automatic),0,68,0,67,,3,5896,1
0,0,0,0,1,0,1,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),0,30,0,60,,4,5926,1
1,0,1,1,0,0,1,1,1,0,1,0,One year,0,Mailed check,0,21,3,58,,4,4704,0
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,32,0,1,,5,2664,0
0,0,1,0,1,0,0,0,0,0,0,0,One year,1,Bank transfer (automatic),0,54,0,37,,4,5707,0
1,0,0,0,1,0,0,0,0,0,0,0,One year,1,Electronic check,0,34,0,13,Offer D,3,2252,0
1,0,0,0,1,1,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),0,39,0,43,,4,3881,0
0,0,0,0,0,0,1,1,1,1,1,1,Two year,1,Mailed check,0,21,0,6,,4,3909,0
1,0,0,0,0,0,1,1,1,1,1,0,Two year,0,Bank transfer (automatic),0,46,0,71,,3,4094,0
0,0,1,1,1,1,1,1,0,0,1,0,Two year,1,Electronic check,0,39,2,72,,3,5584,1
0,1,0,0,1,0,1,0,0,0,0,0,Month-to-month,1,Electronic check,0,65,0,6,,3,4716,1
1,0,1,1,0,0,0,1,0,1,0,0,Month-to-month,0,Mailed check,0,19,3,12,Offer D,4,2562,0
0,0,1,0,1,0,0,0,1,1,0,0,One year,0,Electronic check,0,49,0,21,Offer D,3,4900,1
0,0,1,1,1,0,0,0,0,1,0,0,Month-to-month,1,Mailed check,0,39,2,6,,4,4538,1
0,0,0,0,1,0,0,1,0,1,0,0,One year,0,Electronic check,0,38,0,43,,4,3350,1
0,0,1,1,1,1,0,0,0,0,0,0,Two year,1,Credit card (automatic),0,53,1,35,,3,5070,0
1,1,1,0,1,1,0,1,1,0,0,1,Month-to-month,1,Electronic check,0,78,0,32,Offer C,5,5804,1
1,0,0,0,0,0,1,1,1,1,1,1,Two year,0,Credit card (automatic),0,57,0,52,,4,5380,0
1,0,0,0,1,0,0,0,0,0,1,1,One year,1,Bank transfer (automatic),0,43,0,32,,5,4895,1
0,0,1,1,0,0,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),0,61,3,72,,4,6107,0
1,0,0,0,0,0,1,0,0,1,0,1,Month-to-month,1,Credit card (automatic),0,31,0,51,,4,6087,0
1,0,1,1,1,0,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),0,47,3,68,Offer A,3,6492,0
1,1,1,0,0,0,0,1,1,0,0,1,Month-to-month,1,Mailed check,0,67,0,8,,3,2560,0
1,0,1,0,0,0,0,1,0,0,1,1,Two year,0,Credit card (automatic),0,22,0,49,,4,4283,0
0,0,1,0,1,0,1,1,1,1,1,1,Two year,0,Mailed check,0,24,0,72,Offer A,4,4147,1
1,0,0,0,1,0,1,0,1,0,1,0,Month-to-month,0,Mailed check,0,55,0,54,,3,4980,1
0,0,1,1,1,0,0,0,1,1,1,1,One year,0,Mailed check,0,41,3,50,,4,5905,1
0,0,1,0,1,1,1,1,1,1,1,1,Two year,1,Electronic check,0,55,0,69,Offer A,3,4216,1
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Electronic check,0,46,0,1,,4,3358,1
1,0,1,1,1,0,1,1,0,1,0,1,Two year,0,Bank transfer (automatic),0,31,2,68,Offer A,3,5748,1
1,0,0,1,0,0,1,1,0,1,0,0,One year,0,Mailed check,0,62,3,40,,4,4288,0
1,0,1,1,1,1,0,0,0,0,0,0,Two year,0,Mailed check,0,26,3,31,,4,5472,0
0,1,0,1,1,1,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),0,73,2,33,Offer C,5,4738,1
1,1,1,0,1,1,0,1,1,1,1,1,Two year,1,Electronic check,0,72,0,55,Offer B,5,5754,1
