CustomerID,Gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ChurnLabel,Age,NumDependents,TenureMonths,Offer,City,State,Zip Code,SatisfactionScore,CLTV,Churn Reason
0484-FFVBJ,Male,No,No,No,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),No,43,0,32,,Fort Bragg,California,95437,5,4895,
0301-FIDRB,Female,No,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,61,3,72,,Fulton,California,95439,4,6107,
4139-JPIAM,Male,No,No,No,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),No,31,0,51,,Geyserville,California,95441,4,6087,
2181-TIDSV,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),No,47,3,68,Offer A,Glen Ellen,California,95442,3,6492,
2761-XECQW,Male,Yes,Yes,No,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,No,67,0,8,,Glenhaven,California,95443,3,2560,
1936-CZAKF,Male,No,Yes,No,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),No,22,0,49,,Graton,California,95444,4,4283,
9453-PATOS,Female,No,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,No,24,0,72,Offer A,Gualala,California,95445,4,4147,
4402-FTBXC,Male,No,No,No,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,No,55,0,54,,Hopland,California,95449,3,4980,
2931-XIQBR,Female,No,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,No,41,3,50,,Kelseyville,California,95451,4,5905,
0106-UGRDO,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No,55,0,69,Offer A,Kenwood,California,95452,3,4216,
5542-TBBWB,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,46,0,1,,Lakeport,California,95453,4,3358,
1930-QPBVZ,Male,No,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),No,31,2,68,Offer A,Laytonville,California,95454,3,5748,
2606-PKWJB,Male,No,No,Yes,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,No,62,3,40,,Little River,California,95456,4,4288,
5322-ZSMZY,Male,No,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,26,3,31,,Lower Lake,California,95457,4,5472,
8059-UDZFY,Female,Yes,No,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No,73,2,33,Offer C,Lucerne,California,95458,5,4738,
7740-BTPUX,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No,72,0,55,Offer B,Manchester,California,95459,5,5754,
5220-AGAAX,Male,No,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),No,60,1,68,Offer A,Mendocino,California,95460,4,5440,
0208-BPQEJ,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),No,48,1,12,Offer D,Middletown,California,95461,3,3713,
9435-JMLSX,Male,No,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,39,0,71,Offer A,Monte Rio,California,95462,4,6286,
3352-ALMCK,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,No,42,0,40,,Navarro,California,95463,4,3655,
5312-IRCFR,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,No,21,3,64,,Nice,California,95464,4,5206,
5294-IMHHT,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),No,44,0,53,,Occidental,California,95465,3,4488,
6176-YJWAS,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),No,43,0,72,Offer A,Potter Valley,California,95469,4,4256,
5310-NOOVA,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,No,51,0,46,,Redwood Valley,California,95470,5,4006,
4526-EXKKN,Male,No,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,No,27,0,40,,Rio Nido,California,95471,5,2601,
5311-IHLEI,Male,No,No,No,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,45,0,12,Offer D,Sebastopol,California,95472,3,2716,
3987-KQDDU,Male,No,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,No,58,0,9,,Sonoma,California,95476,3,4990,
3404-JNXAX,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,No,40,2,51,Offer B,Ukiah,California,95482,4,6032,
5131-PONJI,Male,No,Yes,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No,62,3,49,Offer B,Upper Lake,California,95485,3,5804,
3489-VSFRD,Female,No,No,No,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),No,32,0,56,Offer B,Willits,California,95490,4,4835,
3345-JHUEO,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,No,29,0,4,,Windsor,California,95492,3,4267,
5815-HGGHV,Male,No,Yes,No,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,No,45,0,20,Offer D,Witter Springs,California,95493,4,5969,
5260-UMPWX,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),No,41,1,26,,Yorkville,California,95494,5,5158,
5649-RXQTV,Male,No,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,34,0,51,Offer B,Alderpoint,California,95511,5,5787,
2674-MIAHT,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,No,26,0,4,,Blocksburg,California,95514,3,3132,
2576-HXMPA,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),No,30,0,1,,Mckinleyville,California,95519,4,5537,
7587-AOVVU,Male,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,No,39,1,27,,Arcata,California,95521,3,3160,
6898-MDLZW,Male,No,No,No,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,No,53,0,12,Offer D,Blue Lake,California,95525,5,5385,
4707-YNOQA,Female,No,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),No,57,1,34,,Burnt Ranch,California,95527,4,5854,
9357-UJRUN,Male,No,Yes,No,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,No,50,0,24,,Carlotta,California,95528,3,5428,
8648-PFRMP,Female,Yes,No,No,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,71,0,14,,Ferndale,California,95536,4,2056,
7663-CUXZB,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,No,34,0,59,Offer B,Fields Landing,California,95537,3,6251,
0258-NOKBL,Male,No,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,No,22,0,3,,Fortuna,California,95540,5,5625,
1163-VIPRI,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,No,22,2,65,Offer B,Garberville,California,95542,4,6087,
9348-ROUAI,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,50,2,59,Offer B,Honeydew,California,95545,3,4617,
9443-JUBUO,Male,No,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,24,3,72,Offer A,Hoopa,California,95546,4,6412,
3043-TYBNO,Male,No,No,No,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,No,43,0,3,,Kneeland,California,95549,5,2111,
4830-FAXFM,Male,No,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),No,62,2,19,Offer D,Korbel,California,95550,4,2378,
5906-BFOZT,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No,54,0,1,,Loleta,California,95551,5,3753,
2960-NKRSO,Male,No,No,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,No,60,0,24,,Mad River,California,95552,3,5421,
8996-ZROXE,Male,Yes,No,No,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,No,78,0,57,Offer B,Miranda,California,95553,4,5521,
5598-IKHQQ,Female,No,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No,39,0,72,Offer A,Myers Flat,California,95554,4,4118,
0397-ZXWQF,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,24,0,67,Offer A,Orick,California,95555,5,4416,
5266-PFRQK,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),No,47,3,52,Offer B,Orleans,California,95556,4,4886,
4674-HGNUA,Male,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,57,3,71,Offer A,Petrolia,California,95558,3,4444,
6765-MBQNU,Female,No,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,56,0,26,,Phillipsville,California,95559,5,2244,
9786-IJYDL,Female,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,No,49,0,35,,Redway,California,95560,4,5723,
1303-SRDOK,Female,No,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),No,52,2,55,Offer B,Rio Dell,California,95562,3,4318,
3769-MHZNV,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,61,3,33,,Salyer,California,95563,3,3700,
6295-OSINB,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,No,20,0,72,Offer A,Samoa,California,95564,4,6181,
3308-MHOOC,Male,No,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No,37,3,1,,Scotia,California,95565,3,3383,
2207-QPJED,Female,Yes,Yes,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,No,66,0,37,,Somes Bar,California,95568,4,4048,
4177-JPDFU,Male,No,No,No,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,No,35,0,12,Offer D,Redcrest,California,95569,3,3215,
2239-CFOUJ,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,27,2,1,,Trinidad,California,95570,4,4540,
8046-DNVTL,Male,No,Yes,No,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),No,56,0,62,Offer B,Weott,California,95571,4,4558,
2209-XADXF,Female,No,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No,40,0,1,Offer E,Willow Creek,California,95573,5,4831,
6620-JDYNW,Female,No,No,No,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,No,64,0,18,Offer D,Leggett,California,95585,3,4459,
4770-UEZOX,Male,No,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,No,19,0,2,Offer E,Fallbrook,California,92028,3,4545,
1038-RQOST,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,43,2,19,Offer D,Zenia,California,95595,3,2276,
4568-TTZRT,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,36,0,9,Offer E,Auburn,California,95602,5,5380,
9513-DXHDA,Male,No,No,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,No,58,0,27,,Auburn,California,95603,4,2445,
0516-QREYC,Female,Yes,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No,78,0,24,,Capay,California,95607,5,3740,
8084-OIVBS,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,31,0,11,Offer D,Clarksburg,California,95612,4,3731,
8896-BQTTI,Male,No,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No,41,0,1,Offer E,Cool,California,95614,3,2371,
3865-QBWSJ,Male,Yes,No,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,No,76,2,38,,Courtland,California,95615,3,2926,
3352-RICWQ,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,45,2,9,Offer E,Davis,California,95616,4,2427,
2160-GPFXD,Male,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),No,25,2,54,Offer B,Davis,California,95618,3,5725,
2065-MMKGR,Female,No,No,No,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),No,47,0,29,,Diamond Springs,California,95619,5,4226,
5857-TYBCJ,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,No,72,0,44,Offer B,Dixon,California,95620,4,2925,
1498-NHTLT,Male,No,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No,21,3,59,Offer B,Citrus Heights,California,95621,3,5020,
1402-PTHGN,Female,No,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,No,22,2,18,Offer D,Elk Grove,California,95624,4,3479,
4176-RELJR,Male,Yes,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No,73,0,67,,Elmira,California,95625,3,6388,
5199-FPUSP,Male,No,No,Yes,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),No,64,2,33,,Esparto,California,95627,3,3044,
6377-KSLXC,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,31,0,5,,Fair Oaks,California,95628,5,4281,
1796-JANOW,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,33,0,2,Offer E,Fiddletown,California,95629,4,4079,
0238-WHBIQ,Male,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,25,1,72,Offer A,Folsom,California,95630,3,4193,
8735-NBLWT,Male,No,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,34,2,9,Offer E,Foresthill,California,95631,4,4195,
6651-RLGGM,Male,No,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,54,2,67,Offer A,Galt,California,95632,5,6066,
1614-JBEBI,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No,59,0,8,Offer E,Georgetown,California,95634,5,3330,
5696-EXCYS,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No,50,0,17,Offer D,Hood,California,95639,4,5347,
5795-KTGUD,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,61,0,68,Offer A,Ione,California,95640,3,4545,
7924-GJZFI,Female,Yes,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,75,0,25,,Jackson,California,95642,4,4442,
4702-HDRKD,Male,No,No,No,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),No,30,0,67,Offer A,Knights Landing,California,95645,3,5905,
8512-WIWYV,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),No,20,0,32,,Kirkwood,California,95646,5,2433,
5897-ZYEKH,Female,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,No,74,0,67,,Lincoln,California,95648,3,5768,
5456-ITGIC,Male,Yes,Yes,No,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,76,0,72,,Loomis,California,95650,5,5295,
1406-PUQVY,Male,No,No,Yes,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,No,29,1,1,Offer E,Madison,California,95653,5,3239,
9114-AAFQH,Female,No,Yes,No,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,No,27,0,48,Offer B,North Highlands,California,95660,3,5427,
8715-KKTFG,Female,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No,63,0,61,Offer B,Roseville,California,95661,5,5401,
1728-BQDMA,Female,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,No,22,0,2,Offer E,Penryn,California,95663,3,5694,
5117-ZSMHQ,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No,22,1,71,Offer A,Pioneer,California,95666,5,5835,
5151-HQRDG,Male,No,Yes,No,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,No,57,0,37,,Placerville,California,95667,5,3839,
0960-HUWBM,Male,No,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,40,3,65,Offer B,Pleasant Grove,California,95668,4,4024,
6465-GSRCL,Female,No,No,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No,19,2,67,Offer A,Plymouth,California,95669,4,5895,
0263-FJTQO,Male,No,Yes,Yes,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),No,53,2,50,Offer B,Rescue,California,95672,4,4022,
7319-ZNRTR,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,No,43,2,25,,Rio Linda,California,95673,4,2888,
7503-EPSZW,Female,No,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,No,45,3,64,Offer B,River Pines,California,95675,3,4582,
7089-XXAYG,Male,No,Yes,No,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),No,37,0,25,,Rocklin,California,95677,5,2315,
8070-AAWZP,Male,Yes,Yes,No,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,No,68,0,24,,Sheridan,California,95681,4,2525,
