Gender,SeniorCitizen,Partner,Dependents,Phone Service,Multiple Lines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ChurnLabel,Age,NumDependents,TenureMonths,Offer,City,State,Zip Code,SatisfactionScore,CLTV,Churn Reason
Male,0,1,1,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),0,38,3,55,Offer B,Chula Vista,California,91913,5,4603,
Female,0,0,0,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,1,Bank transfer (automatic),0,38,0,70,,Chula Vista,California,91914,3,5327,
Male,0,1,1,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),0,32,3,67,,Descanso,California,91916,3,4743,
Male,0,1,0,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,0,Credit card (automatic),0,27,0,14,,Guatay,California,91931,3,4253,
Female,0,1,1,1,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),0,28,2,20,,Imperial Beach,California,91932,3,3186,
Female,0,1,1,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),0,56,6,49,Offer B,La Mesa,California,91941,5,6136,
Female,0,0,0,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,1,Bank transfer (automatic),0,32,0,72,Offer A,La Mesa,California,91942,3,5513,
Female,0,1,0,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,0,25,0,46,Offer B,Lemon Grove,California,91945,3,3358,
Male,0,0,0,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),0,57,0,24,Offer C,Mount Laguna,California,91948,4,2941,
Female,0,1,1,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,0,52,2,5,,National City,California,91950,5,5100,
Female,0,1,1,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,0,Credit card (automatic),0,21,1,33,Offer C,Pine Valley,California,91962,3,3648,
Female,0,0,0,1,Yes,DSL,Yes,Yes,No,No,No,No,One year,1,Bank transfer (automatic),0,23,0,42,Offer B,Potrero,California,91963,3,5988,
Male,0,0,0,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Credit card (automatic),0,21,0,23,,Spring Valley,California,91977,3,3515,
Male,0,0,0,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),0,26,0,8,Offer E,Spring Valley,California,91978,5,4946,
Male,0,0,0,1,No,DSL,Yes,Yes,No,No,No,No,One year,1,Mailed check,0,32,0,66,Offer A,Tecate,California,91980,4,4621,
Male,1,0,0,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),0,74,0,24,,Borrego Springs,California,92004,5,4330,
Female,0,0,0,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Mailed check,0,22,0,53,Offer B,Carlsbad,California,92008,4,5377,
Female,0,0,0,0,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,0,Electronic check,0,61,0,60,,Carlsbad,California,92009,3,4173,
Female,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),0,32,0,20,,El Cajon,California,92019,5,5811,
Female,0,1,1,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,0,25,1,23,,El Cajon,California,92020,3,3513,
Male,0,1,0,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,0,23,0,72,Offer A,El Cajon,California,92021,5,4689,
Male,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,0,43,0,21,,Escondido,California,92025,4,4562,
Male,1,0,0,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,0,75,0,31,,Escondido,California,92027,5,3493,
Female,0,0,0,1,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,0,Mailed check,0,21,0,57,,Fallbrook,California,92028,3,4487,
Female,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),0,42,2,45,,Escondido,California,92029,4,5169,
Male,0,0,0,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,0,35,0,10,,Julian,California,92036,3,4810,
Male,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,0,49,5,14,,Lakeside,California,92040,5,5770,
Male,0,1,0,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,0,Mailed check,0,42,0,27,Offer C,Oceanside,California,92054,3,4732,
Female,0,1,1,1,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,1,Bank transfer (automatic),0,59,1,69,Offer A,Pala,California,92059,5,5205,
Female,0,1,0,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,1,Credit card (automatic),0,59,0,35,Offer C,Poway,California,92064,4,4577,
Male,0,1,0,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,0,Credit card (automatic),0,33,0,45,,Ranchita,California,92066,3,2595,
Female,0,0,0,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,0,60,0,17,,Rancho Santa Fe,California,92067,5,5564,
Male,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,0,62,0,22,,Santa Ysabel,California,92070,5,2203,
Male,0,1,0,1,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,0,Mailed check,0,21,0,67,Offer A,Solana Beach,California,92075,3,4792,
Female,0,1,1,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),0,45,3,67,Offer A,San Marcos,California,92078,5,6383,
Female,1,0,0,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Credit card (automatic),0,65,0,9,,Vista,California,92084,3,3021,
Female,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,0,30,0,5,Offer E,Warner Springs,California,92086,4,5020,
Male,0,0,0,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,0,Credit card (automatic),0,47,0,54,,Rancho Santa Fe,California,92091,4,5435,
Male,0,1,0,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),0,56,0,70,Offer A,San Diego,California,92107,3,5085,
Male,0,1,1,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,0,Electronic check,0,51,2,53,,San Diego,California,92109,5,5957,
Female,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),0,63,0,31,Offer C,San Diego,California,92111,3,3086,
Male,0,1,1,1,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,0,Bank transfer (automatic),0,56,3,13,,San Diego,California,92113,3,4749,
Female,0,1,1,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,0,33,1,28,Offer C,San Diego,California,92114,5,5250,
Male,0,1,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),0,62,0,38,Offer C,San Diego,California,92116,5,3756,
Male,0,1,0,1,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,1,Mailed check,0,28,0,52,,San Diego,California,92119,5,5211,
Male,0,1,1,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,0,42,3,62,,San Diego,California,92120,4,5298,
Female,0,0,0,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,0,40,0,16,Offer D,San Diego,California,92121,5,3511,
Male,0,0,0,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,0,Electronic check,0,57,0,12,Offer D,San Diego,California,92123,5,5527,
Female,0,1,1,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),0,63,1,72,Offer A,San Diego,California,92124,3,4055,
Male,1,0,0,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,0,Bank transfer (automatic),0,80,0,71,,San Diego,California,92126,4,4921,
Female,0,1,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,0,33,0,24,Offer C,San Diego,California,92127,3,3573,
Female,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,0,64,0,15,Offer D,San Diego,California,92128,3,2722,
Male,0,0,1,1,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),0,54,2,2,,San Diego,California,92130,4,3172,
Female,0,1,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,0,40,3,5,Offer E,San Diego,California,92131,5,2071,
Male,0,1,0,1,No,DSL,Yes,Yes,Yes,No,No,No,One year,1,Bank transfer (automatic),0,20,0,41,,San Ysidro,California,92173,3,4565,
Female,0,0,1,1,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,0,26,1,43,,Indio,California,92201,3,4205,
Male,1,1,0,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,0,76,0,1,,Indio,California,92203,5,2968,
Female,1,0,0,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,0,73,0,1,Offer E,Indian Wells,California,92210,4,2576,
Male,0,1,0,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),0,30,0,71,Offer A,Beaumont,California,92223,4,5007,
Male,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,0,29,0,7,,Blythe,California,92225,5,2600,
Female,1,0,0,1,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,0,Bank transfer (automatic),0,67,0,28,,Brawley,California,92227,4,3820,
Male,1,0,0,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,0,66,0,16,Offer D,Cabazon,California,92230,3,5610,
Male,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,0,48,0,7,Offer E,Calexico,California,92231,5,4271,
Female,0,0,0,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),0,30,0,69,Offer A,Calipatria,California,92233,4,4803,
Female,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,0,29,1,1,Offer E,Cathedral City,California,92234,5,3065,
Male,0,0,0,1,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,0,36,0,3,Offer E,Coachella,California,92236,4,5528,
Female,0,1,0,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),0,33,0,69,Offer A,Desert Hot Springs,California,92240,5,5976,
Female,0,1,0,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,1,Bank transfer (automatic),0,44,0,71,Offer A,Desert Hot Springs,California,92241,3,4795,
Female,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,0,19,2,69,Offer A,Earp,California,92242,5,6408,
Female,0,0,0,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,0,35,0,48,,El Centro,California,92243,5,4304,
Male,0,0,0,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),0,30,0,45,,Imperial,California,92251,3,5093,
Male,0,0,0,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),0,54,0,51,,Joshua Tree,California,92252,3,4121,
Male,0,0,0,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),0,39,0,72,Offer A,Mecca,California,92254,3,4621,
Male,0,1,1,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,0,33,1,37,Offer C,Morongo Valley,California,92256,4,3462,
Male,0,1,0,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,0,31,0,71,Offer A,Niland,California,92257,4,6483,
Female,0,0,0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),0,51,0,66,Offer A,Ocotillo,California,92259,5,6141,
Male,0,1,0,1,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),0,59,0,51,,Palm Desert,California,92260,3,6385,
Female,0,1,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),0,57,0,30,,Palm Springs,California,92262,3,5203,
Female,0,0,0,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,0,26,0,34,,Palm Springs,California,92264,5,3818,
Male,0,1,1,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,0,62,1,64,,Palo Verde,California,92266,3,6281,
Male,1,1,0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),0,65,0,65,,Parker Dam,California,92267,3,6441,
Male,0,0,0,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,0,Mailed check,0,50,0,47,,Pioneertown,California,92268,3,2508,
Female,0,1,1,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,0,Credit card (automatic),0,53,3,67,Offer A,Thermal,California,92274,4,4803,
Male,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),0,42,0,39,,Salton City,California,92275,3,2607,
Male,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,0,27,0,14,Offer D,Thousand Palms,California,92276,3,3854,
Male,1,0,0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,0,76,0,56,,Twentynine Palms,California,92278,3,5514,
Female,0,0,0,1,No,DSL,No,No,No,Yes,No,Yes,One year,0,Credit card (automatic),0,19,0,14,Offer D,Escondido,California,92027,4,5718,
Male,0,1,0,1,No,DSL,Yes,Yes,No,No,No,No,One year,1,Mailed check,0,57,0,16,Offer D,White Water,California,92282,3,2464,
Male,0,1,1,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,0,40,1,70,Offer A,Winterhaven,California,92283,4,4583,
Male,1,1,0,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),0,79,0,72,,Yucca Valley,California,92284,3,4671,
Female,0,1,1,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),0,51,3,23,Offer D,Landers,California,92285,5,5903,
Male,0,0,1,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,0,53,1,21,Offer D,Adelanto,California,92301,4,5403,
Female,0,0,0,1,Yes,DSL,No,No,Yes,No,No,No,One year,0,Electronic check,0,38,0,36,,Fort Irwin,California,92310,3,4770,
Female,0,0,0,0,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),0,48,0,50,,Barstow,California,92311,3,5174,
Female,0,1,1,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),0,38,1,48,,Grand Terrace,California,92313,4,3194,
Female,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),0,40,3,50,,Big Bear City,California,92314,3,4263,
Male,0,1,0,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),0,34,0,72,Offer A,Big Bear Lake,California,92315,3,4766,
Male,0,0,1,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),0,61,3,10,Offer D,Bloomington,California,92316,3,5212,
Female,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,0,44,0,18,Offer D,Calimesa,California,92320,3,4333,
Male,0,0,0,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,0,40,0,9,Offer E,Crestline,California,92325,4,3475,
Male,0,0,0,1,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,0,Mailed check,0,55,0,2,Offer E,Daggett,California,92327,3,4766,
Female,0,1,0,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),0,61,0,40,,Death Valley,California,92328,4,5257,
Male,0,1,0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),0,50,0,69,Offer A,Essex,California,92332,4,4237,
Male,0,0,1,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),0,29,3,18,Offer D,Fontana,California,92335,5,5334,
Male,1,1,0,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,0,76,0,11,Offer D,Fontana,California,92336,3,2848,
Male,0,1,0,1,No,DSL,Yes,No,No,No,No,Yes,One year,0,Credit card (automatic),0,24,0,55,,Forest Falls,California,92339,4,5712,
Male,0,1,0,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,0,35,0,33,,Green Valley Lake,California,92341,4,3348,
Female,0,0,0,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),0,19,0,46,,Helendale,California,92342,5,2626,
Male,0,0,0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),0,54,0,34,,Hesperia,California,92345,3,2026,
Female,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,0,64,0,3,,Highland,California,92346,5,4369,
Male,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,0,58,3,30,,Hinkley,California,92347,3,3047,
Female,0,0,0,1,Yes,DSL,Yes,No,No,Yes,No,No,One year,0,Electronic check,0,41,0,33,,Lake Arrowhead,California,92352,3,2853,
Male,0,1,1,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,1,Credit card (automatic),0,25,2,45,,Loma Linda,California,92354,4,2719,
Male,0,0,0,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,1,Mailed check,0,49,0,40,,Lucerne Valley,California,92356,4,2520,
Female,0,0,0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,0,58,0,71,Offer A,Lytle Creek,California,92358,3,4296,
Female,0,1,0,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),0,53,0,72,Offer A,Needles,California,92363,4,5265,
Female,0,1,1,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,0,59,3,22,Offer D,Nipton,California,92364,5,4732,
Male,0,1,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),0,44,0,46,,Temecula,California,92592,3,2325,
Female,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,0,53,3,55,Offer B,Oro Grande,California,92368,3,5046,
Male,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,0,26,0,1,,Phelan,California,92371,4,4845,
